huesped_id,habitacion_id,fecha_entrada,fecha_salida,promocion_id,canal_id,empleado_checkin,empleado_checkout
1370,29,2025-01-16,2025-01-17,1,4,1,2
929,31,2025-01-16,2025-01-17,2,5,1,2
222,35,2025-01-16,2025-01-20,1,5,1,2
2314,36,2025-01-16,2025-01-21,NULL,3,1,2
628,43,2025-01-16,2025-01-18,NULL,4,1,2
2068,47,2025-01-16,2025-01-21,NULL,2,1,2
607,50,2025-01-16,2025-01-20,NULL,3,1,2
202,54,2025-01-16,2025-01-21,2,4,1,2
2056,56,2025-01-16,2025-01-20,1,2,1,2
2291,58,2025-01-16,2025-01-20,NULL,4,1,2
804,59,2025-01-16,2025-01-21,2,5,1,2
294,63,2025-01-16,2025-01-18,1,4,1,2
367,65,2025-01-16,2025-01-21,NULL,4,1,2
781,66,2025-01-16,2025-01-19,1,3,1,2
1249,67,2025-01-16,2025-01-17,NULL,3,1,2
2553,69,2025-01-16,2025-01-20,NULL,4,1,2
818,70,2025-01-16,2025-01-18,2,3,1,2
461,71,2025-01-16,2025-01-17,2,1,1,2
605,72,2025-01-16,2025-01-21,1,1,1,2
1250,73,2025-01-16,2025-01-17,1,4,1,2
2204,75,2025-01-16,2025-01-18,NULL,2,1,2
2248,77,2025-01-16,2025-01-19,1,5,1,2
2848,80,2025-01-16,2025-01-18,2,1,1,2
179,88,2025-01-16,2025-01-21,1,2,1,2
2853,92,2025-01-16,2025-01-18,2,3,1,2
273,93,2025-01-16,2025-01-17,1,3,1,2
442,97,2025-01-16,2025-01-19,NULL,3,1,2
1560,3,2025-01-17,2025-01-19,2,1,1,2
2178,6,2025-01-17,2025-01-22,NULL,2,1,2
2297,8,2025-01-17,2025-01-21,2,1,1,2
1249,12,2025-01-17,2025-01-22,1,4,1,2
76,16,2025-01-17,2025-01-19,1,3,1,2
968,18,2025-01-17,2025-01-20,2,3,1,2
121,21,2025-01-17,2025-01-21,2,3,1,2
1610,22,2025-01-17,2025-01-20,2,2,1,2
2133,24,2025-01-17,2025-01-21,2,5,1,2
985,27,2025-01-17,2025-01-21,2,2,1,2
2480,28,2025-01-17,2025-01-20,1,4,1,2
2673,29,2025-01-17,2025-01-19,NULL,5,1,2
566,31,2025-01-17,2025-01-19,1,5,1,2
2688,33,2025-01-17,2025-01-19,2,2,1,2
2184,34,2025-01-17,2025-01-22,2,1,1,2
2979,45,2025-01-17,2025-01-19,NULL,3,1,2
1243,51,2025-01-17,2025-01-21,1,3,1,2
438,55,2025-01-17,2025-01-19,NULL,2,1,2
2528,60,2025-01-17,2025-01-22,1,5,1,2
2443,61,2025-01-17,2025-01-19,NULL,2,1,2
326,67,2025-01-17,2025-01-20,2,4,1,2
1921,68,2025-01-17,2025-01-22,2,3,1,2
2013,71,2025-01-17,2025-01-21,1,2,1,2
133,73,2025-01-17,2025-01-19,1,1,1,2
838,78,2025-01-17,2025-01-19,NULL,2,1,2
1875,91,2025-01-17,2025-01-20,NULL,4,1,2
2491,93,2025-01-17,2025-01-18,2,4,1,2
2505,94,2025-01-17,2025-01-21,2,5,1,2
2628,98,2025-01-17,2025-01-22,2,1,1,2
1872,99,2025-01-17,2025-01-21,NULL,2,1,2
161,2,2025-01-18,2025-01-22,2,4,1,2
778,5,2025-01-18,2025-01-19,1,4,1,2
1172,10,2025-01-18,2025-01-21,1,2,1,2
224,11,2025-01-18,2025-01-23,2,5,1,2
371,15,2025-01-18,2025-01-22,2,5,1,2
2852,17,2025-01-18,2025-01-23,2,2,1,2
1847,20,2025-01-18,2025-01-21,NULL,2,1,2
1863,25,2025-01-18,2025-01-20,NULL,3,1,2
2943,26,2025-01-18,2025-01-20,2,1,1,2
2598,32,2025-01-18,2025-01-22,1,1,1,2
2978,37,2025-01-18,2025-01-22,2,5,1,2
180,39,2025-01-18,2025-01-22,NULL,3,1,2
665,43,2025-01-18,2025-01-20,NULL,2,1,2
1719,46,2025-01-18,2025-01-19,1,3,1,2
1183,49,2025-01-18,2025-01-22,2,2,1,2
831,57,2025-01-18,2025-01-20,NULL,5,1,2
1879,62,2025-01-18,2025-01-19,1,4,1,2
2491,63,2025-01-18,2025-01-19,1,2,1,2
1859,64,2025-01-18,2025-01-22,1,4,1,2
27,70,2025-01-18,2025-01-23,NULL,5,1,2
851,74,2025-01-18,2025-01-23,NULL,2,1,2
151,75,2025-01-18,2025-01-21,NULL,1,1,2
1223,76,2025-01-18,2025-01-23,1,1,1,2
731,79,2025-01-18,2025-01-22,NULL,3,1,2
2345,80,2025-01-18,2025-01-23,2,2,1,2
147,87,2025-01-18,2025-01-21,NULL,3,1,2
278,89,2025-01-18,2025-01-22,1,5,1,2
552,92,2025-01-18,2025-01-22,NULL,3,1,2
2149,93,2025-01-18,2025-01-22,NULL,2,1,2
2341,96,2025-01-18,2025-01-19,2,5,1,2
2896,4,2025-01-19,2025-01-24,1,4,1,2
1064,5,2025-01-19,2025-01-22,2,5,1,2
2517,13,2025-01-19,2025-01-21,2,4,1,2
2018,14,2025-01-19,2025-01-23,NULL,5,1,2
793,16,2025-01-19,2025-01-22,NULL,1,1,2
850,23,2025-01-19,2025-01-20,2,4,1,2
1433,29,2025-01-19,2025-01-22,2,2,1,2
2827,30,2025-01-19,2025-01-21,1,3,1,2
1230,31,2025-01-19,2025-01-22,2,5,1,2
467,33,2025-01-19,2025-01-20,2,3,1,2
2524,38,2025-01-19,2025-01-24,NULL,2,1,2
2755,40,2025-01-19,2025-01-22,1,4,1,2
1973,42,2025-01-19,2025-01-21,NULL,4,1,2
1895,46,2025-01-19,2025-01-22,1,1,1,2
2275,52,2025-01-19,2025-01-22,2,1,1,2
1449,55,2025-01-19,2025-01-22,NULL,2,1,2
1390,61,2025-01-19,2025-01-20,1,5,1,2
768,63,2025-01-19,2025-01-23,2,1,1,2
2908,73,2025-01-19,2025-01-22,NULL,3,1,2
974,77,2025-01-19,2025-01-23,1,4,1,2
1239,83,2025-01-19,2025-01-24,NULL,1,1,2
828,84,2025-01-19,2025-01-20,NULL,4,1,2
2049,95,2025-01-19,2025-01-23,NULL,2,1,2
2145,96,2025-01-19,2025-01-23,1,3,1,2
2115,97,2025-01-19,2025-01-20,2,2,1,2
1882,1,2025-01-20,2025-01-21,1,5,1,2
181,3,2025-01-20,2025-01-23,2,5,1,2
423,18,2025-01-20,2025-01-21,2,3,1,2
2617,19,2025-01-20,2025-01-23,NULL,3,1,2
1134,22,2025-01-20,2025-01-23,2,3,1,2
1117,23,2025-01-20,2025-01-21,NULL,2,1,2
2552,25,2025-01-20,2025-01-21,2,5,1,2
1435,26,2025-01-20,2025-01-25,2,3,1,2
2352,28,2025-01-20,2025-01-23,NULL,2,1,2
1388,33,2025-01-20,2025-01-25,2,4,1,2
1929,35,2025-01-20,2025-01-21,2,1,1,2
353,41,2025-01-20,2025-01-21,1,4,1,2
2428,43,2025-01-20,2025-01-25,2,4,1,2
1362,44,2025-01-20,2025-01-23,NULL,5,1,2
2326,45,2025-01-20,2025-01-24,NULL,1,1,2
1272,53,2025-01-20,2025-01-24,2,4,1,2
589,56,2025-01-20,2025-01-22,2,3,1,2
1331,58,2025-01-20,2025-01-23,1,4,1,2
463,61,2025-01-20,2025-01-24,1,4,1,2
1157,62,2025-01-20,2025-01-22,1,5,1,2
422,66,2025-01-20,2025-01-25,1,1,1,2
1238,67,2025-01-20,2025-01-21,2,4,1,2
978,69,2025-01-20,2025-01-24,2,2,1,2
1573,78,2025-01-20,2025-01-24,NULL,3,1,2
1766,81,2025-01-20,2025-01-25,1,5,1,2
2844,82,2025-01-20,2025-01-25,NULL,2,1,2
2916,84,2025-01-20,2025-01-21,2,4,1,2
1897,85,2025-01-20,2025-01-25,1,5,1,2
722,86,2025-01-20,2025-01-24,1,4,1,2
2808,90,2025-01-20,2025-01-21,2,4,1,2
371,91,2025-01-20,2025-01-21,NULL,2,1,2
601,1,2025-01-21,2025-01-22,2,2,1,2
1598,7,2025-01-21,2025-01-24,2,5,1,2
2792,8,2025-01-21,2025-01-23,1,3,1,2
1781,9,2025-01-21,2025-01-24,2,3,1,2
2091,13,2025-01-21,2025-01-26,1,2,1,2
218,20,2025-01-21,2025-01-26,NULL,5,1,2
128,23,2025-01-21,2025-01-24,NULL,4,1,2
2561,24,2025-01-21,2025-01-25,1,4,1,2
2233,25,2025-01-21,2025-01-25,NULL,2,1,2
2276,27,2025-01-21,2025-01-23,1,3,1,2
551,35,2025-01-21,2025-01-23,NULL,1,1,2
2955,36,2025-01-21,2025-01-23,1,4,1,2
2631,42,2025-01-21,2025-01-23,1,4,1,2
2553,48,2025-01-21,2025-01-25,NULL,4,1,2
1844,50,2025-01-21,2025-01-26,1,3,1,2
2477,51,2025-01-21,2025-01-25,NULL,5,1,2
2917,54,2025-01-21,2025-01-23,2,3,1,2
2361,57,2025-01-21,2025-01-26,1,1,1,2
464,65,2025-01-21,2025-01-24,2,4,1,2
1145,71,2025-01-21,2025-01-26,1,5,1,2
363,72,2025-01-21,2025-01-26,NULL,4,1,2
2802,75,2025-01-21,2025-01-22,2,5,1,2
2512,84,2025-01-21,2025-01-24,NULL,3,1,2
1921,87,2025-01-21,2025-01-22,1,5,1,2
1725,90,2025-01-21,2025-01-24,1,3,1,2
2847,91,2025-01-21,2025-01-22,2,3,1,2
1067,94,2025-01-21,2025-01-26,NULL,4,1,2
212,97,2025-01-21,2025-01-26,2,3,1,2
1986,100,2025-01-21,2025-01-24,NULL,2,1,2
1033,1,2025-01-22,2025-01-25,NULL,5,1,2
59,2,2025-01-22,2025-01-25,2,1,1,2
620,5,2025-01-22,2025-01-27,2,4,1,2
1071,6,2025-01-22,2025-01-24,2,2,1,2
136,10,2025-01-22,2025-01-27,1,1,1,2
2032,15,2025-01-22,2025-01-24,1,4,1,2
2974,16,2025-01-22,2025-01-26,2,2,1,2
223,18,2025-01-22,2025-01-25,2,3,1,2
216,21,2025-01-22,2025-01-23,NULL,4,1,2
1951,29,2025-01-22,2025-01-25,2,5,1,2
1944,30,2025-01-22,2025-01-26,1,2,1,2
49,31,2025-01-22,2025-01-26,1,4,1,2
2172,32,2025-01-22,2025-01-25,2,1,1,2
2611,34,2025-01-22,2025-01-27,1,4,1,2
1373,37,2025-01-22,2025-01-25,1,3,1,2
1603,40,2025-01-22,2025-01-27,1,2,1,2
799,41,2025-01-22,2025-01-27,2,3,1,2
1284,46,2025-01-22,2025-01-24,2,1,1,2
49,47,2025-01-22,2025-01-23,1,1,1,2
1440,49,2025-01-22,2025-01-26,NULL,3,1,2
98,52,2025-01-22,2025-01-23,2,1,1,2
2690,55,2025-01-22,2025-01-27,NULL,5,1,2
354,56,2025-01-22,2025-01-23,2,2,1,2
757,59,2025-01-22,2025-01-27,NULL,2,1,2
2706,60,2025-01-22,2025-01-26,NULL,4,1,2
2836,64,2025-01-22,2025-01-26,2,3,1,2
1136,67,2025-01-22,2025-01-23,NULL,4,1,2
1058,68,2025-01-22,2025-01-23,1,2,1,2
822,73,2025-01-22,2025-01-26,2,4,1,2
445,75,2025-01-22,2025-01-26,NULL,5,1,2
2515,79,2025-01-22,2025-01-24,2,1,1,2
143,88,2025-01-22,2025-01-23,NULL,1,1,2
1827,89,2025-01-22,2025-01-25,NULL,4,1,2
155,91,2025-01-22,2025-01-23,2,4,1,2
1603,92,2025-01-22,2025-01-25,2,1,1,2
1959,93,2025-01-22,2025-01-26,1,4,1,2
2213,99,2025-01-22,2025-01-23,NULL,1,1,2
497,3,2025-01-23,2025-01-27,2,5,1,2
1641,11,2025-01-23,2025-01-26,NULL,1,1,2
330,12,2025-01-23,2025-01-26,1,3,1,2
2272,14,2025-01-23,2025-01-25,NULL,4,1,2
2851,17,2025-01-23,2025-01-26,1,1,1,2
1993,19,2025-01-23,2025-01-26,NULL,4,1,2
147,21,2025-01-23,2025-01-25,NULL,1,1,2
977,22,2025-01-23,2025-01-28,1,4,1,2
2636,27,2025-01-23,2025-01-28,1,4,1,2
68,28,2025-01-23,2025-01-27,NULL,3,1,2
1661,35,2025-01-23,2025-01-24,NULL,2,1,2
2778,39,2025-01-23,2025-01-27,2,2,1,2
296,42,2025-01-23,2025-01-25,NULL,2,1,2
1931,44,2025-01-23,2025-01-24,2,1,1,2
59,47,2025-01-23,2025-01-25,NULL,1,1,2
700,56,2025-01-23,2025-01-28,2,1,1,2
2438,62,2025-01-23,2025-01-27,2,2,1,2
1746,63,2025-01-23,2025-01-25,1,4,1,2
2236,67,2025-01-23,2025-01-28,NULL,3,1,2
2430,70,2025-01-23,2025-01-24,NULL,3,1,2
579,74,2025-01-23,2025-01-26,1,2,1,2
676,76,2025-01-23,2025-01-28,1,2,1,2
2590,80,2025-01-23,2025-01-24,2,4,1,2
1995,87,2025-01-23,2025-01-24,NULL,1,1,2
2895,88,2025-01-23,2025-01-24,2,5,1,2
2836,95,2025-01-23,2025-01-27,NULL,2,1,2
2143,96,2025-01-23,2025-01-26,1,4,1,2
2501,98,2025-01-23,2025-01-25,2,1,1,2
2507,99,2025-01-23,2025-01-27,NULL,3,1,2
2285,4,2025-01-24,2025-01-25,NULL,2,1,2
392,6,2025-01-24,2025-01-29,2,3,1,2
2566,9,2025-01-24,2025-01-28,2,2,1,2
462,15,2025-01-24,2025-01-26,NULL,4,1,2
2745,23,2025-01-24,2025-01-26,NULL,1,1,2
859,35,2025-01-24,2025-01-27,1,3,1,2
178,36,2025-01-24,2025-01-28,NULL,1,1,2
1987,44,2025-01-24,2025-01-25,2,1,1,2
2955,45,2025-01-24,2025-01-26,1,5,1,2
815,46,2025-01-24,2025-01-28,2,3,1,2
1336,52,2025-01-24,2025-01-25,NULL,1,1,2
820,53,2025-01-24,2025-01-28,1,2,1,2
1985,54,2025-01-24,2025-01-29,NULL,4,1,2
1864,58,2025-01-24,2025-01-29,NULL,4,1,2
2949,61,2025-01-24,2025-01-28,NULL,3,1,2
132,68,2025-01-24,2025-01-26,2,5,1,2
456,69,2025-01-24,2025-01-26,1,4,1,2
901,70,2025-01-24,2025-01-27,1,5,1,2
697,77,2025-01-24,2025-01-29,2,5,1,2
2004,79,2025-01-24,2025-01-29,NULL,5,1,2
1144,80,2025-01-24,2025-01-28,NULL,4,1,2
1016,83,2025-01-24,2025-01-26,1,4,1,2
611,84,2025-01-24,2025-01-29,2,1,1,2
165,86,2025-01-24,2025-01-25,1,5,1,2
1616,87,2025-01-24,2025-01-29,1,1,1,2
341,88,2025-01-24,2025-01-26,2,1,1,2
893,90,2025-01-24,2025-01-28,NULL,3,1,2
66,91,2025-01-24,2025-01-25,1,3,1,2
2337,100,2025-01-24,2025-01-28,2,5,1,2
1900,1,2025-01-25,2025-01-29,NULL,4,1,2
2568,2,2025-01-25,2025-01-28,1,1,1,2
2175,7,2025-01-25,2025-01-28,NULL,3,1,2
2860,8,2025-01-25,2025-01-28,2,5,1,2
2805,14,2025-01-25,2025-01-27,NULL,5,1,2
2109,21,2025-01-25,2025-01-26,2,3,1,2
1907,25,2025-01-25,2025-01-28,2,1,1,2
2655,26,2025-01-25,2025-01-27,2,1,1,2
567,29,2025-01-25,2025-01-27,1,2,1,2
2377,32,2025-01-25,2025-01-29,2,2,1,2
1313,33,2025-01-25,2025-01-27,1,3,1,2
1136,37,2025-01-25,2025-01-29,NULL,1,1,2
1992,38,2025-01-25,2025-01-29,2,5,1,2
2779,43,2025-01-25,2025-01-30,2,3,1,2
2758,44,2025-01-25,2025-01-28,2,1,1,2
358,47,2025-01-25,2025-01-29,NULL,4,1,2
448,51,2025-01-25,2025-01-26,NULL,3,1,2
2033,52,2025-01-25,2025-01-27,NULL,2,1,2
1201,63,2025-01-25,2025-01-26,1,5,1,2
1819,66,2025-01-25,2025-01-29,2,1,1,2
91,78,2025-01-25,2025-01-26,NULL,5,1,2
2371,81,2025-01-25,2025-01-29,1,3,1,2
2247,82,2025-01-25,2025-01-30,1,4,1,2
1256,85,2025-01-25,2025-01-27,NULL,3,1,2
1181,86,2025-01-25,2025-01-28,NULL,2,1,2
682,89,2025-01-25,2025-01-29,2,2,1,2
747,91,2025-01-25,2025-01-28,NULL,2,1,2
169,92,2025-01-25,2025-01-26,1,5,1,2
1515,98,2025-01-25,2025-01-28,NULL,2,1,2
2727,4,2025-01-26,2025-01-27,1,3,1,2
2212,11,2025-01-26,2025-01-30,NULL,5,1,2
1658,12,2025-01-26,2025-01-27,1,2,1,2
2079,16,2025-01-26,2025-01-31,1,3,1,2
2350,17,2025-01-26,2025-01-29,2,2,1,2
1388,18,2025-01-26,2025-01-30,2,1,1,2
572,19,2025-01-26,2025-01-27,2,5,1,2
1646,20,2025-01-26,2025-01-27,2,2,1,2
1337,21,2025-01-26,2025-01-27,NULL,5,1,2
2157,23,2025-01-26,2025-01-31,NULL,3,1,2
2206,24,2025-01-26,2025-01-27,1,1,1,2
1302,31,2025-01-26,2025-01-30,2,5,1,2
2732,42,2025-01-26,2025-01-27,1,4,1,2
1515,45,2025-01-26,2025-01-30,1,3,1,2
1440,48,2025-01-26,2025-01-29,1,4,1,2
1703,50,2025-01-26,2025-01-30,1,3,1,2
2985,51,2025-01-26,2025-01-30,1,2,1,2
852,60,2025-01-26,2025-01-28,1,4,1,2
271,64,2025-01-26,2025-01-29,2,4,1,2
2617,65,2025-01-26,2025-01-30,1,4,1,2
2910,68,2025-01-26,2025-01-30,2,2,1,2
1186,69,2025-01-26,2025-01-30,2,4,1,2
2398,71,2025-01-26,2025-01-29,1,4,1,2
920,72,2025-01-26,2025-01-30,NULL,1,1,2
2624,73,2025-01-26,2025-01-29,2,4,1,2
1709,74,2025-01-26,2025-01-29,NULL,4,1,2
489,78,2025-01-26,2025-01-27,1,4,1,2
2381,88,2025-01-26,2025-01-29,1,5,1,2
2573,92,2025-01-26,2025-01-29,2,4,1,2
72,96,2025-01-26,2025-01-31,1,2,1,2
1310,97,2025-01-26,2025-01-28,1,2,1,2
1117,3,2025-01-27,2025-01-28,1,4,1,2
200,4,2025-01-27,2025-01-30,1,3,1,2
2105,5,2025-01-27,2025-01-28,NULL,2,1,2
685,10,2025-01-27,2025-02-01,2,3,1,2
1112,14,2025-01-27,2025-01-30,2,3,1,2
1441,15,2025-01-27,2025-02-01,NULL,1,1,2
1528,19,2025-01-27,2025-01-30,1,4,1,2
420,20,2025-01-27,2025-01-29,NULL,2,1,2
2289,21,2025-01-27,2025-01-29,2,5,1,2
1710,26,2025-01-27,2025-01-28,1,1,1,2
72,28,2025-01-27,2025-01-29,1,3,1,2
570,29,2025-01-27,2025-01-30,1,5,1,2
706,30,2025-01-27,2025-01-30,2,3,1,2
911,33,2025-01-27,2025-01-28,NULL,2,1,2
514,34,2025-01-27,2025-01-30,NULL,2,1,2
319,39,2025-01-27,2025-01-28,NULL,4,1,2
805,40,2025-01-27,2025-01-28,NULL,1,1,2
2430,41,2025-01-27,2025-02-01,NULL,4,1,2
178,42,2025-01-27,2025-01-30,NULL,3,1,2
508,49,2025-01-27,2025-01-28,2,2,1,2
757,52,2025-01-27,2025-01-29,2,3,1,2
1137,55,2025-01-27,2025-01-29,2,3,1,2
2985,57,2025-01-27,2025-02-01,2,2,1,2
406,59,2025-01-27,2025-01-28,2,1,1,2
1155,62,2025-01-27,2025-01-29,NULL,5,1,2
877,63,2025-01-27,2025-01-28,2,4,1,2
759,70,2025-01-27,2025-02-01,1,1,1,2
1555,75,2025-01-27,2025-01-30,1,2,1,2
463,78,2025-01-27,2025-01-31,1,1,1,2
557,83,2025-01-27,2025-02-01,1,3,1,2
2958,85,2025-01-27,2025-02-01,NULL,1,1,2
1577,93,2025-01-27,2025-01-28,1,4,1,2
2815,94,2025-01-27,2025-01-30,1,2,1,2
1753,95,2025-01-27,2025-01-30,NULL,1,1,2
2762,5,2025-01-28,2025-01-29,1,1,1,2
2698,7,2025-01-28,2025-02-02,2,1,1,2
1641,8,2025-01-28,2025-02-01,2,5,1,2
266,12,2025-01-28,2025-01-30,1,2,1,2
1656,13,2025-01-28,2025-02-02,NULL,2,1,2
2923,24,2025-01-28,2025-01-31,2,5,1,2
1459,25,2025-01-28,2025-02-01,1,5,1,2
1863,33,2025-01-28,2025-01-30,NULL,1,1,2
946,35,2025-01-28,2025-02-01,2,2,1,2
280,36,2025-01-28,2025-01-29,1,1,1,2
626,40,2025-01-28,2025-01-31,1,5,1,2
2708,44,2025-01-28,2025-01-29,2,4,1,2
1203,46,2025-01-28,2025-01-30,2,4,1,2
2222,49,2025-01-28,2025-01-31,1,5,1,2
1763,53,2025-01-28,2025-01-29,NULL,4,1,2
1813,56,2025-01-28,2025-02-01,1,1,1,2
2701,59,2025-01-28,2025-02-02,1,2,1,2
1280,60,2025-01-28,2025-01-30,2,4,1,2
2331,61,2025-01-28,2025-01-29,2,4,1,2
2344,63,2025-01-28,2025-02-02,1,4,1,2
2076,67,2025-01-28,2025-01-30,NULL,4,1,2
1548,76,2025-01-28,2025-02-02,2,3,1,2
1313,80,2025-01-28,2025-01-31,NULL,1,1,2
1501,86,2025-01-28,2025-01-30,1,5,1,2
1559,90,2025-01-28,2025-01-31,NULL,4,1,2
1688,91,2025-01-28,2025-01-31,1,1,1,2
962,93,2025-01-28,2025-01-30,2,3,1,2
1249,97,2025-01-28,2025-01-29,NULL,3,1,2
1336,98,2025-01-28,2025-02-02,NULL,4,1,2
2327,99,2025-01-28,2025-02-01,2,4,1,2
2409,100,2025-01-28,2025-02-01,NULL,3,1,2
1321,1,2025-01-29,2025-02-02,2,1,1,2
1377,3,2025-01-29,2025-01-31,1,5,1,2
2519,6,2025-01-29,2025-01-31,1,3,1,2
2195,17,2025-01-29,2025-01-30,NULL,3,1,2
2350,20,2025-01-29,2025-02-01,1,2,1,2
2940,21,2025-01-29,2025-01-30,2,1,1,2
276,22,2025-01-29,2025-02-01,2,5,1,2
1423,26,2025-01-29,2025-01-31,NULL,3,1,2
1774,27,2025-01-29,2025-02-01,2,5,1,2
1648,28,2025-01-29,2025-02-02,1,5,1,2
740,32,2025-01-29,2025-02-03,NULL,5,1,2
2707,37,2025-01-29,2025-01-31,2,4,1,2
2517,38,2025-01-29,2025-02-03,1,5,1,2
2140,39,2025-01-29,2025-01-30,NULL,3,1,2
617,44,2025-01-29,2025-01-31,2,3,1,2
2597,48,2025-01-29,2025-01-30,NULL,4,1,2
2647,52,2025-01-29,2025-02-01,NULL,3,1,2
1663,53,2025-01-29,2025-01-31,NULL,1,1,2
1006,54,2025-01-29,2025-01-30,1,4,1,2
1729,55,2025-01-29,2025-02-02,2,1,1,2
559,58,2025-01-29,2025-02-01,NULL,3,1,2
2698,61,2025-01-29,2025-02-01,2,2,1,2
2960,62,2025-01-29,2025-01-30,1,1,1,2
1286,64,2025-01-29,2025-01-30,2,3,1,2
2752,73,2025-01-29,2025-02-01,2,1,1,2
967,74,2025-01-29,2025-01-31,NULL,5,1,2
2138,77,2025-01-29,2025-01-30,2,5,1,2
976,84,2025-01-29,2025-01-30,2,1,1,2
1349,87,2025-01-29,2025-02-01,2,4,1,2
893,89,2025-01-29,2025-02-02,NULL,1,1,2
1801,92,2025-01-29,2025-02-01,1,3,1,2
1535,2,2025-01-30,2025-02-04,2,1,1,2
1946,4,2025-01-30,2025-02-03,2,2,1,2
1263,12,2025-01-30,2025-02-02,NULL,5,1,2
2830,14,2025-01-30,2025-01-31,2,2,1,2
1267,17,2025-01-30,2025-02-03,2,3,1,2
969,19,2025-01-30,2025-02-04,1,4,1,2
1047,21,2025-01-30,2025-02-03,1,1,1,2
862,30,2025-01-30,2025-02-02,NULL,4,1,2
139,31,2025-01-30,2025-02-03,1,1,1,2
1363,36,2025-01-30,2025-02-03,2,4,1,2
272,45,2025-01-30,2025-02-04,1,4,1,2
1339,46,2025-01-30,2025-02-04,1,1,1,2
2582,47,2025-01-30,2025-02-01,1,2,1,2
2574,48,2025-01-30,2025-02-01,1,3,1,2
647,50,2025-01-30,2025-01-31,NULL,5,1,2
2434,51,2025-01-30,2025-02-01,2,4,1,2
1850,54,2025-01-30,2025-02-02,1,2,1,2
1342,60,2025-01-30,2025-02-04,1,2,1,2
746,62,2025-01-30,2025-02-02,1,4,1,2
2288,66,2025-01-30,2025-01-31,2,5,1,2
1895,67,2025-01-30,2025-01-31,NULL,3,1,2
204,68,2025-01-30,2025-02-01,1,5,1,2
612,69,2025-01-30,2025-02-02,NULL,3,1,2
481,71,2025-01-30,2025-02-04,NULL,5,1,2
2760,72,2025-01-30,2025-02-03,1,1,1,2
781,75,2025-01-30,2025-02-01,1,3,1,2
534,77,2025-01-30,2025-02-03,1,2,1,2
2977,79,2025-01-30,2025-02-02,2,2,1,2
598,81,2025-01-30,2025-02-03,NULL,3,1,2
1018,84,2025-01-30,2025-02-03,1,5,1,2
352,86,2025-01-30,2025-02-03,NULL,4,1,2
2839,88,2025-01-30,2025-02-02,1,2,1,2
2447,93,2025-01-30,2025-02-03,1,1,1,2
214,94,2025-01-30,2025-01-31,1,2,1,2
2484,95,2025-01-30,2025-02-02,2,5,1,2
22,97,2025-01-30,2025-01-31,1,5,1,2
1617,3,2025-01-31,2025-02-03,2,3,1,2
169,5,2025-01-31,2025-02-05,2,2,1,2
2019,6,2025-01-31,2025-02-05,1,4,1,2
2910,9,2025-01-31,2025-02-03,2,4,1,2
1284,11,2025-01-31,2025-02-01,NULL,2,1,2
1477,14,2025-01-31,2025-02-03,1,3,1,2
2118,18,2025-01-31,2025-02-03,1,4,1,2
620,24,2025-01-31,2025-02-04,2,4,1,2
224,26,2025-01-31,2025-02-02,NULL,2,1,2
670,29,2025-01-31,2025-02-03,2,4,1,2
168,33,2025-01-31,2025-02-04,1,3,1,2
2020,37,2025-01-31,2025-02-04,NULL,2,1,2
835,39,2025-01-31,2025-02-01,1,2,1,2
2308,42,2025-01-31,2025-02-03,2,5,1,2
2155,43,2025-01-31,2025-02-01,2,2,1,2
1009,44,2025-01-31,2025-02-01,1,1,1,2
1615,50,2025-01-31,2025-02-01,1,5,1,2
630,64,2025-01-31,2025-02-03,NULL,1,1,2
1860,65,2025-01-31,2025-02-04,2,3,1,2
1350,66,2025-01-31,2025-02-01,NULL,5,1,2
530,74,2025-01-31,2025-02-05,NULL,1,1,2
290,80,2025-01-31,2025-02-01,2,5,1,2
1046,82,2025-01-31,2025-02-04,NULL,2,1,2
668,94,2025-01-31,2025-02-02,1,4,1,2
494,96,2025-01-31,2025-02-02,1,4,1,2
2806,8,2025-02-01,2025-02-04,2,2,1,2
1506,10,2025-02-01,2025-02-02,2,2,1,2
1952,11,2025-02-01,2025-02-05,1,5,1,2
1731,15,2025-02-01,2025-02-02,1,5,1,2
381,16,2025-02-01,2025-02-05,NULL,5,1,2
2771,20,2025-02-01,2025-02-05,NULL,2,1,2
344,23,2025-02-01,2025-02-06,1,4,1,2
1231,25,2025-02-01,2025-02-05,NULL,2,1,2
1019,27,2025-02-01,2025-02-04,2,4,1,2
2257,34,2025-02-01,2025-02-02,NULL,1,1,2
1741,35,2025-02-01,2025-02-06,1,1,1,2
1038,39,2025-02-01,2025-02-06,1,3,1,2
67,40,2025-02-01,2025-02-06,NULL,4,1,2
1610,41,2025-02-01,2025-02-03,NULL,1,1,2
1286,43,2025-02-01,2025-02-04,2,4,1,2
2556,44,2025-02-01,2025-02-05,1,3,1,2
321,49,2025-02-01,2025-02-03,2,5,1,2
1777,50,2025-02-01,2025-02-02,2,1,1,2
55,51,2025-02-01,2025-02-02,NULL,4,1,2
2695,52,2025-02-01,2025-02-05,2,5,1,2
2534,53,2025-02-01,2025-02-04,2,3,1,2
1240,56,2025-02-01,2025-02-05,NULL,2,1,2
459,57,2025-02-01,2025-02-03,NULL,2,1,2
2662,61,2025-02-01,2025-02-03,NULL,4,1,2
1233,68,2025-02-01,2025-02-02,1,2,1,2
478,70,2025-02-01,2025-02-02,NULL,2,1,2
